lon,lat,TW67_X,TW67_Y,電力座標
23.619141,120.643791,212824.0,2613096.0,K5326EA2946
23.618639,120.64434,212880.0,2613040.0,K5326EA8400
23.618246,120.644241,212869.0,2612997.0,K5325EE6997
23.61893,120.644487,212895.0,2613073.0,K5326EA9753
23.618728,120.644655,212912.0,2613050.0,K5326FA1520
23.619112,120.644405,212886.0,2613093.0,K5326EA8963
23.61937,120.644438,212890.0,2613121.0,K5326EB9201
23.619643,120.644434,212889.0,2613152.0,K5326EB8592
23.619624,120.644238,212869.0,2613149.0,K5326EB6499
23.618896,120.645084,212956.0,2613069.0,K5326FA5669
23.618464,120.645624,213011.0,2613021.0,K5326GA1211
23.618786,120.64545,212993.0,2613056.0,K5326FA9536
23.619121,120.645331,212981.0,2613093.0,K5326FA8913
23.619467,120.645604,213009.0,2613132.0,K5326GB0392
23.619446,120.645632,213012.0,2613129.0,K5326GB1229
23.619098,120.645656,213014.0,2613091.0,K5326GA1941
23.618472,120.646127,213062.0,2613021.0,K5326GA6221
23.618127,120.646291,213078.0,2612983.0,K5325GE7883
23.617943,120.646697,213120.0,2612963.0,K5325HE2603
23.617863,120.646941,213145.0,2612954.0,K5325HE4554
23.617963,120.647185,213170.0,2612965.0,K5325HE7605
23.617915,120.647414,213193.0,2612959.0,K5325HE9539
23.618199,120.645069,212954.0,2612991.0,K5325FE5941
23.61853,120.642293,212671.0,2613029.0,K5326CA7219
23.618215,120.641367,212576.0,2612994.0,K5325BE7964
23.618502,120.640379,212475.0,2613026.0,K5326AA7256
23.618694,120.639651,212401.0,2613048.0,K5326AA0418
23.619106,120.639572,212393.0,2613093.0,K5226HA9933
23.61929,120.639238,212359.0,2613114.0,K5226HB5194
23.619333,120.639018,212337.0,2613119.0,K5226HB3179
23.619098,120.639131,212348.0,2613093.0,K5226HA4983
23.61896,120.639351,212371.0,2613077.0,K5226HA7717
23.620397,120.639155,212351.0,2613236.0,K5226HC5316
23.621409,120.639156,212351.0,2613348.0,K5226HD5418
23.622635,120.63992,212430.0,2613484.0,K5326AE3804
23.62284,120.640387,212477.0,2613507.0,K5327AA7077
23.62256,120.640342,212473.0,2613476.0,K5326AE7736
23.624672,120.640878,212528.0,2613709.0,K5327BC2089
23.624771,120.641272,212568.0,2613720.0,K5327BC6280
23.624954,120.641693,212611.0,2613740.0,K5327CC1410
23.624906,120.641579,212600.0,2613735.0,K5327CC0305
23.627419,120.643054,212751.0,2614013.0,K5328DA5113
23.627136,120.642834,212728.0,2613982.0,K5327DE2882
23.626947,120.642357,212680.0,2613961.0,K5327CE8601
23.62736,120.642604,212705.0,2614007.0,K5328DA0057
23.627082,120.64248,212692.0,2613976.0,K5327CE9726
23.622087,120.639578,212395.0,2613423.0,K5226HE9253
23.621345,120.638882,212323.0,2613341.0,K5226HD2431
23.621269,120.638618,212296.0,2613333.0,K5226GD9363
23.620954,120.638752,212310.0,2613298.0,K5226HC1908
23.6209,120.638848,212320.0,2613292.0,K5226HC2902
23.62049,120.638889,212324.0,2613247.0,K5226HC2447
23.620582,120.638854,212320.0,2613257.0,K5226HC2507
23.620259,120.638743,212309.0,2613221.0,K5226HC0291
23.610424,120.638793,212311.0,2612132.0,K5224HB1312
23.608437,120.642279,212666.0,2611911.0,K5323CE6161
23.608478,120.642507,212690.0,2611916.0,K5323CE9106
23.608701,120.642608,212700.0,2611940.0,K5323DE0400
23.608529,120.644362,212879.0,2611921.0,K5323EE7291
23.608482,120.64455,212898.0,2611915.0,K5323EE9185
23.607481,120.642016,212639.0,2611805.0,K5323CD3095
23.607185,120.642068,212645.0,2611772.0,K5323CC4752
23.60703,120.642125,212650.0,2611755.0,K5323CC5505
23.610178,120.638029,212233.0,2612105.0,K5224GB3035
23.610225,120.637833,212213.0,2612110.0,K5224GB1130
23.624338,120.640696,212509.0,2613672.0,K5327BB0792
23.62419,120.640504,212490.0,2613656.0,K5327AB9506
23.624009,120.64014,212452.0,2613636.0,K5327AB5326
23.623738,120.639883,212426.0,2613606.0,K5327AB2066
23.623621,120.639778,212415.0,2613593.0,K5327AA1953
23.622687,120.63977,212414.0,2613490.0,K5326AE1940
23.622504,120.639646,212402.0,2613470.0,K5326AE0720
23.607057,120.639471,212379.0,2611759.0,K5223HC7599
23.604707,120.639607,212393.0,2611499.0,K5222HE9939
23.604595,120.639804,212413.0,2611486.0,K5322AE1836
23.604366,120.640086,212441.0,2611461.0,K5322AE4611
23.604177,120.640089,212442.0,2611440.0,K5322AE4420
23.611987,120.631897,211608.0,2612307.0,K5224AD0087
23.611532,120.63093,211509.0,2612257.0,K5124HC0597
23.61206,120.632076,211626.0,2612315.0,K5224AD2165
23.61182,120.635317,211957.0,2612288.0,K5224DC5878
23.611409,120.6358,212006.0,2612242.0,K5224EC0462
23.611521,120.635684,211994.0,2612254.0,K5224DC9544
23.601286,120.626121,211015.0,2611123.0,K5122CB1253
23.601761,120.625911,210994.0,2611176.0,K5122BB9746
23.6177,120.646627,213113.0,2612936.0,K5325HE1336
23.618738,120.645767,213025.0,2613051.0,K5326GA2551
23.618369,120.645887,213037.0,2613010.0,K5326GA3170
23.61777,120.645589,213007.0,2612944.0,K5325GE0474
23.622749,120.640498,212489.0,2613496.0,K5326AE8996
23.61895,120.639076,212342.0,2613076.0,K5226HA4726
23.610948,120.639834,212418.0,2612190.0,K5324AB1980
23.620293,120.639207,212356.0,2613225.0,K5226HC5265
23.602585,120.626474,211052.0,2611267.0,K5122CC5627
23.601268,120.625979,211001.0,2611121.0,K5122CB0211
23.610555,120.63893,212325.0,2612146.0,K5224HB2456
23.619207,120.644134,212859.0,2613103.0,K5326EB5093
23.608576,120.642704,212710.0,2611926.0,K5323DE1206
23.607835,120.644973,212941.0,2611844.0,K5323FD4414
23.607544,120.645121,212956.0,2611811.0,K5323FD5161
23.608597,120.644516,212895.0,2611928.0,K5323EE9258
23.606739,120.643528,212793.0,2611723.0,K5323DC9233
23.608396,120.642241,212663.0,2611907.0,K5323CE6037
23.60516,120.643468,212787.0,2611548.0,K5323DA8478
23.607761,120.643468,212788.0,2611836.0,K5323DD8386
23.608088,120.643668,212808.0,2611872.0,K5323ED0782
23.607543,120.642221,212660.0,2611812.0,K5323CD6102
23.60785,120.642515,212690.0,2611846.0,K5323CD9406
23.607841,120.64272,212711.0,2611845.0,K5323DD1415
23.60912,120.644459,212889.0,2611986.0,K5323EE8896
23.61069,120.638568,212288.0,2612162.0,K5224GB8682
23.610651,120.63873,212305.0,2612157.0,K5224HB0557
23.607012,120.640393,212474.0,2611754.0,K5323AC7544
23.606224,120.63931,212363.0,2611667.0,K5223HB6637
23.605831,120.639092,212340.0,2611623.0,K5223HB4203
23.600176,120.645736,213017.0,2610995.0,K5321GE1975
23.60721,120.643437,212784.0,2611775.0,K5323DC8745
23.610206,120.642105,212649.0,2612107.0,K5324CB4097
23.617064,120.642528,212694.0,2612866.0,K5325CD9646
23.61693,120.64325,212768.0,2612851.0,K5325DD6581
23.613091,120.633065,211727.0,2612429.0,K5224BE2279
23.606916,120.630641,211478.0,2611746.0,K5123GC7486
23.612374,120.63408,211831.0,2612349.0,K5224CD3419
23.597632,120.643434,212781.0,2610714.0,K5321DC8114
23.615929,120.645231,212970.0,2612740.0,K5325FC7400
23.606711,120.634325,211854.0,2611722.0,K5223CC5242
23.616156,120.644878,212934.0,2612765.0,K5325FC3645
23.610412,120.638962,212328.0,2612131.0,K5224HB2381
23.605652,120.678861,216399.0,2611594.0,K5723HA9994
23.605527,120.679452,216459.0,2611580.0,K5823AA5890
23.605314,120.679912,216506.0,2611556.0,K5823BA0566
23.605397,120.68067,216583.0,2611565.0,K5823BA8635
23.605315,120.680278,216543.0,2611556.0,K5823BA4536
23.605478,120.680281,216544.0,2611574.0,K5823BA4744
23.605617,120.6805,216566.0,2611590.0,K5823BA6960
23.605606,120.680885,216605.0,2611588.0,K5823CA0858
23.605607,120.681613,216680.0,2611588.0,K5823CA8808
23.605833,120.681793,216698.0,2611613.0,K5823CB9183
23.606591,120.686412,217170.0,2611696.0,K5823HB7906
23.606526,120.686526,217181.0,2611689.0,K5823HB8819
23.605515,120.687713,217302.0,2611577.0,K5923BA0727
23.606167,120.687701,217301.0,2611649.0,K5923BB0419
23.590563,120.691867,217723.0,2609920.0,K5919FE2230
23.590457,120.691325,217667.0,2609908.0,K5919EE6078
23.588368,120.69281,217818.0,2609677.0,K5919GB1787
23.588593,120.692452,217782.0,2609702.0,K5919FC8022
23.588803,120.692256,217762.0,2609725.0,K5919FC6225
23.589264,120.69185,217721.0,2609776.0,K5919FC2716
23.589567,120.691499,217685.0,2609810.0,K5919ED8150
23.589578,120.691068,217641.0,2609811.0,K5919ED4111
23.58959,120.690806,217614.0,2609812.0,K5919ED1142
23.589127,120.691809,217716.0,2609761.0,K5919FC1661
23.58941,120.691399,217675.0,2609792.0,K5919EC7952
23.589363,120.691311,217666.0,2609787.0,K5919EC6867
23.588065,120.692617,217799.0,2609643.0,K5919FB9493
23.58519,120.692603,217796.0,2609325.0,K5918FD9265
23.585058,120.692694,217806.0,2609310.0,K5918GD0160
23.585167,120.692853,217822.0,2609322.0,K5918GD2222
23.58533,120.692991,217836.0,2609340.0,K5918GD3460
23.587548,120.693822,217921.0,2609586.0,K5919HA2816
23.587596,120.6937,217909.0,2609591.0,K5919HA0991
23.587276,120.693968,217936.0,2609555.0,K5919HA3565
23.587387,120.693615,217900.0,2609568.0,K5919HA0608
23.584732,120.696999,218245.0,2609273.0,K6018CC4753
23.584916,120.694528,217993.0,2609294.0,K5918HC9934
23.584146,120.693198,217857.0,2609209.0,K5918GC5079
23.584315,120.692927,217829.0,2609228.0,K5918GC2298
23.583875,120.69404,217943.0,2609179.0,K5918HB4739
23.583669,120.694151,217954.0,2609156.0,K5918HB5546
23.583527,120.694093,217948.0,2609140.0,K5918HB4480
23.586444,120.690171,217548.0,2609464.0,K5918DE4684
23.586535,120.690315,217563.0,2609474.0,K5918DE6734
23.586764,120.690232,217555.0,2609500.0,K5919DA5050
23.586227,120.689151,217444.0,2609440.0,K5918CE4440
23.586468,120.68912,217441.0,2609467.0,K5918CE4617
23.586722,120.689299,217460.0,2609495.0,K5918CE6905
23.586813,120.689454,217475.0,2609505.0,K5919CA7055
23.583344,120.68996,217526.0,2609121.0,K5918DB2261
23.583072,120.689991,217529.0,2609091.0,K5918DA2991
23.583033,120.689728,217502.0,2609086.0,K5918DA0826
23.583037,120.689692,217499.0,2609087.0,K5918CA9897
23.582901,120.68965,217494.0,2609072.0,K5918CA9742
23.579281,120.690646,217595.0,2608671.0,K5917DB9751
23.580153,120.687275,217251.0,2608768.0,K5917AC5618
23.582118,120.695277,218069.0,2608984.0,K6017AE6894
23.581873,120.695328,218074.0,2608957.0,K6017AE7547
23.581642,120.695426,218084.0,2608931.0,K6017AE8341
23.581436,120.695678,218109.0,2608908.0,K6017BE0098
23.581791,120.695722,218114.0,2608948.0,K6017BE1448
23.582192,120.695694,218111.0,2608992.0,K6017BE1912
23.581788,120.695909,218133.0,2608947.0,K6017BE3437
23.581653,120.696166,218159.0,2608932.0,K6017BE5392
23.581495,120.696484,218192.0,2608915.0,K6017BE9125
23.57999,120.697791,218325.0,2608748.0,K6017DC2458
23.579739,120.698003,218346.0,2608720.0,K6017DC4260
23.579404,120.69831,218378.0,2608683.0,K6017DB7883
23.579207,120.698638,218411.0,2608661.0,K6017EB1611
23.578989,120.698394,218386.0,2608637.0,K6017DB8367
23.580142,120.696982,218242.0,2608765.0,K6017CC4625
23.582768,120.69439,217978.0,2609056.0,K5918HA7586
23.582928,120.694133,217952.0,2609074.0,K5918HA5724
23.583284,120.694478,217987.0,2609113.0,K5918HB8173
23.582544,120.693707,217908.0,2609031.0,K5918HA0381
23.590697,120.700258,218579.0,2609933.0,K6019FE7393
23.590358,120.700303,218583.0,2609895.0,K6019FD8935
23.590018,120.700124,218565.0,2609858.0,K6019FD6558
23.589591,120.699926,218545.0,2609810.0,K6019FD4150
23.588994,120.699424,218493.0,2609744.0,K6019EC9434
23.588682,120.699157,218466.0,2609710.0,K6019EC6160
23.588411,120.699143,218465.0,2609680.0,K6019EB6850
23.588102,120.69919,218469.0,2609646.0,K6019EB6496
23.587835,120.698924,218442.0,2609616.0,K6019EB4126
23.589234,120.699877,218540.0,2609771.0,K6019FC4701
23.589373,120.700758,218630.0,2609786.0,K6019GC3806
23.577996,120.703183,218875.0,2608526.0,K6117AA7256
23.57799,120.702904,218846.0,2608525.0,K6117AA4265
23.59465,120.700929,218648.0,2610371.0,K6020GD4781
23.595521,120.70134,218691.0,2610467.0,K6020GE9617
23.595866,120.701021,218658.0,2610505.0,K6021GA5085
23.596226,120.701043,218660.0,2610545.0,K6021GA6405
23.596703,120.700595,218615.0,2610598.0,K6021GA1958
23.596572,120.700383,218593.0,2610583.0,K6021FA9833
23.594286,120.701005,218656.0,2610330.0,K6020GD5360
23.600938,120.696203,218168.0,2611068.0,K6022BA6688
23.60231,120.697458,218296.0,2611220.0,K6022CC9260
23.604538,120.706065,219175.0,2611464.0,K6122DE7654
23.605165,120.706469,219216.0,2611534.0,K6123EA1364
23.605682,120.70663,219233.0,2611591.0,K6123EA3931
23.6022,120.705501,219117.0,2611206.0,K6122DC1076
23.602345,120.705259,219092.0,2611222.0,K6122CC9222
23.602345,120.705259,219092.0,2611222.0,K6122CC9222
23.602225,120.70507,219073.0,2611209.0,K6122CC7039
23.602443,120.705028,219069.0,2611233.0,K6122CC6393
23.602704,120.707063,219276.0,2611261.0,K6122EC7661
23.603221,120.707659,219337.0,2611318.0,K6122FD3178
23.603159,120.708197,219392.0,2611311.0,K6122FD9121
23.60328,120.708665,219440.0,2611325.0,K6122GD4205
23.60328,120.708665,219440.0,2611325.0,K6122GD4205
23.603287,120.709105,219485.0,2611325.0,K6122GD8255
23.602937,120.708373,219410.0,2611287.0,K6122GC1807
23.602368,120.707907,219362.0,2611224.0,K6122FC6224
23.601658,120.708141,219386.0,2611145.0,K6122FB8465
23.602074,120.70832,219404.0,2611191.0,K6122GB0941
23.602447,120.708585,219432.0,2611232.0,K6122GC3322
23.602656,120.709091,219483.0,2611255.0,K6122GC8535
23.602946,120.709137,219488.0,2611288.0,K6122GC8888
23.602941,120.707056,219276.0,2611287.0,K6122EC7867
23.602941,120.707056,219276.0,2611287.0,K6122EC7867
23.603404,120.707332,219304.0,2611339.0,K6122FD0349
23.603529,120.708212,219394.0,2611352.0,K6122FD9542
23.604844,120.708152,219388.0,2611498.0,K6122FE8988
23.605605,120.70906,219481.0,2611582.0,K6123GA8812
23.605568,120.709291,219504.0,2611578.0,K6123HA0748
23.605459,120.709643,219540.0,2611566.0,K6123HA4606
23.606094,120.710129,219590.0,2611636.0,K6123HB9306
23.606001,120.710371,219615.0,2611626.0,K6223AB1256
23.605362,120.708258,219399.0,2611555.0,K6123FA9595
23.605494,120.708202,219393.0,2611570.0,K6123FA9730
23.605707,120.708801,219454.0,2611593.0,K6123GA5943
23.60603,120.708444,219418.0,2611629.0,K6123GB1289
23.60588,120.70823,219396.0,2611613.0,K6123FB9163
23.606396,120.7089,219465.0,2611670.0,K6123GB6750
23.606114,120.70913,219488.0,2611638.0,K6123GB8388
23.606507,120.708913,219466.0,2611682.0,K6123GB6862
23.606862,120.708839,219458.0,2611721.0,K6123GC5281
23.606909,120.708937,219468.0,2611726.0,K6123GC6286
23.607835,120.709551,219531.0,2611829.0,K6123HD3219
23.607958,120.709662,219543.0,2611842.0,K6123HD4432
23.608031,120.709994,219577.0,2611850.0,K6123HD7570
23.608288,120.709816,219558.0,2611879.0,K6123HD5789
23.60869,120.709788,219556.0,2611923.0,K6123HE5263
23.609643,120.70948,219524.0,2612029.0,K6124HA2249
23.610032,120.709635,219540.0,2612072.0,K6124HA4702
23.608811,120.711022,219682.0,2611937.0,K6223AE8327
23.608451,120.711638,219744.0,2611897.0,K6223BD4947
23.608413,120.711791,219760.0,2611892.0,K6223BD6902
23.609054,120.712092,219791.0,2611963.0,K6223BE9613
23.608965,120.71184,219765.0,2611954.0,K6223BE6554
23.607632,120.710057,219583.0,2611806.0,K6123HD8036
23.602756,120.691955,217734.0,2611270.0,K5922FC3740
23.606634,120.689113,217445.0,2611700.0,K5923CC4050
23.606865,120.688985,217432.0,2611726.0,K5923CC3226
23.607166,120.6889,217424.0,2611759.0,K5923CC2549
23.606399,120.689213,217455.0,2611674.0,K5923CB5754
23.606704,120.688883,217422.0,2611708.0,K5923CC2028
23.607031,120.688755,217409.0,2611744.0,K5923CC0494
23.605072,120.677038,216213.0,2611530.0,K5723GA1330
23.605873,120.680089,216524.0,2611618.0,K5823BB2148
23.605943,120.680476,216564.0,2611626.0,K5823BB6246
23.606129,120.679992,216514.0,2611646.0,K5823BB1446
23.606556,120.680592,216576.0,2611694.0,K5823BB7964
23.607059,120.680587,216575.0,2611749.0,K5823BC7459
23.607538,120.680504,216567.0,2611802.0,K5823BD6072
23.605878,120.67976,216491.0,2611619.0,K5823AB9119
23.578144,120.70909,219478.0,2608541.0,K6117GA7481
23.577898,120.70892,219460.0,2608514.0,K6117GA6104
23.577678,120.708682,219436.0,2608489.0,K6116GE3869
23.577116,120.708399,219407.0,2608427.0,K6116GE0277
23.576767,120.708334,219400.0,2608389.0,K6116GD0809
23.576562,120.708362,219403.0,2608366.0,K6116GD0636
23.576344,120.708149,219381.0,2608342.0,K6116FD8412
23.577652,120.708046,219371.0,2608487.0,K6116FE7817
23.577282,120.707948,219361.0,2608446.0,K6116FE6416
23.577302,120.707984,219364.0,2608448.0,K6116FE6448
23.580234,120.708134,219380.0,2608773.0,K6117FC8703
23.580173,120.708056,219372.0,2608766.0,K6117FC7626
23.581296,120.709966,219568.0,2608890.0,K6117HD6980
23.581315,120.709817,219552.0,2608892.0,K6117HD5922
23.582756,120.708081,219376.0,2609052.0,K6118FA7562
23.582991,120.708469,219415.0,2609078.0,K6118GA1758
23.582785,120.708289,219397.0,2609055.0,K6118FA9575
23.583261,120.70873,219442.0,2609108.0,K6118GB4028
23.582575,120.707758,219343.0,2609032.0,K6118FA4332
23.589596,120.695384,218081.0,2609812.0,K6019AD8112
23.58955,120.6956,218103.0,2609807.0,K6019BD0037
23.589519,120.695656,218109.0,2609803.0,K6019BD0093
23.608563,120.711362,219716.0,2611909.0,K6223BE1069
23.607649,120.709248,219500.0,2611808.0,K6123HD0008
23.60755,120.709772,219554.0,2611797.0,K6123HC5947
23.607088,120.708997,219475.0,2611746.0,K6123GC7456
23.592844,120.694676,218010.0,2610172.0,K6020AB1702
23.593176,120.694939,218037.0,2610209.0,K6020AC3079
23.593589,120.694889,218032.0,2610254.0,K6020AC3524
23.593755,120.694789,218022.0,2610273.0,K6020AC2723
23.594007,120.694808,218024.0,2610301.0,K6020AD2041
23.594194,120.695088,218052.0,2610321.0,K6020AD5221
23.590572,120.691552,217690.0,2609921.0,K5919EE9201
23.602263,120.708047,219377.0,2611212.0,K6122FC7172
23.602815,120.70822,219394.0,2611273.0,K6122FC9743
23.605788,120.679463,216460.0,2611609.0,K5823AB6009
23.60754,120.680314,216548.0,2611803.0,K5823BD4083
23.606372,120.680846,216602.0,2611673.0,K5823CB0723
23.595598,120.676936,216200.0,2610481.0,K5720GE0801
23.59542,120.677303,216237.0,2610461.0,K5720GE3671
23.595975,120.677308,216238.0,2610522.0,K5721GA3282
23.596874,120.678554,216365.0,2610622.0,K5721HB6252
23.596624,120.677759,216284.0,2610594.0,K5721GA8944
23.596835,120.678195,216329.0,2610618.0,K5721HB2198
23.584987,120.696502,218194.0,2609301.0,K6018BD9041
23.584627,120.696795,218224.0,2609261.0,K6018CC2641
23.584781,120.697297,218275.0,2609278.0,K6018CC7758
23.585025,120.697548,218301.0,2609305.0,K6018DD0015
23.582473,120.725579,221162.0,2609017.0,K6318HA6127
23.582693,120.725522,221156.0,2609041.0,K6318HA5461
23.582944,120.725719,221176.0,2609069.0,K6318HA7669
23.605691,120.712256,219807.0,2611591.0,K6223CA0971
23.622557,120.720045,220605.0,2613457.0,K6326CE0557
23.622772,120.720043,220605.0,2613481.0,K6326CE0851
23.605348,120.708032,219376.0,2611554.0,K6123FA7564
23.589452,120.690741,217607.0,2609797.0,K5919EC0977
23.589221,120.691955,217731.0,2609771.0,K5919FC3711
23.606747,120.708614,219435.0,2611709.0,K6123GC3059
23.610441,120.70796,219370.0,2612118.0,K6124FB7108
23.610497,120.708244,219399.0,2612124.0,K6124FB9294
23.610778,120.708109,219385.0,2612155.0,K6124FB8555
23.60591,120.708228,219396.0,2611616.0,K6123FB9166
23.668922,120.57886,206214.0,2618627.0,K4537CB1247
23.669274,120.578828,206211.0,2618666.0,K4537CB1616
23.669582,120.578634,206191.0,2618700.0,K4537BC9010
23.669951,120.578622,206190.0,2618741.0,K4537BC9401
23.670164,120.578906,206219.0,2618765.0,K4537CC1695
23.670394,120.579232,206253.0,2618790.0,K4537CC5930
23.670702,120.579473,206277.0,2618824.0,K4537CD7274
23.671022,120.579713,206302.0,2618859.0,K4537DD0529
23.67129,120.579974,206329.0,2618889.0,K4537DD2899
23.671512,120.580223,206354.0,2618913.0,K4537DE5143
23.671806,120.580677,206401.0,2618946.0,K4537EE0416
23.672025,120.58085,206418.0,2618970.0,K4537EE1780
23.672203,120.581147,206449.0,2618990.0,K4537EE4990
23.672418,120.581487,206483.0,2619013.0,K4538EA8133
23.672634,120.581776,206513.0,2619037.0,K4538FA1337
23.67289,120.582154,206552.0,2619066.0,K4538FA5626
23.673077,120.582419,206579.0,2619086.0,K4538FA7896
23.673255,120.582738,206611.0,2619106.0,K4538GB1016
23.671474,120.578339,206162.0,2618910.0,K4537BE6120
23.671166,120.578028,206130.0,2618876.0,K4537BD3706
23.671276,120.577758,206103.0,2618888.0,K4537BD0838
23.671676,120.577692,206096.0,2618932.0,K4537AE9362
23.672,120.577415,206068.0,2618968.0,K4537AE6688
23.673375,120.576282,205953.0,2619121.0,K4438HB5231
23.672638,120.576657,205991.0,2619039.0,K4438HA9319
23.672281,120.576857,206011.0,2619000.0,K4538AA1010
23.671982,120.577038,206029.0,2618966.0,K4537AE2696
23.671645,120.577151,206041.0,2618929.0,K4537AE4219
23.67123,120.577483,206075.0,2618883.0,K4537AD7853
23.670826,120.577708,206097.0,2618838.0,K4537AD9378
23.668762,120.57885,206213.0,2618609.0,K4537CB1039
23.612843,120.592895,207628.0,2612412.0,K4724AE2182
23.612995,120.5928,207619.0,2612429.0,K4724AE1299
23.613009,120.592782,207617.0,2612431.0,K4724AE1371
23.613318,120.592718,207610.0,2612465.0,K4724AE1605
23.61384,120.59259,207597.0,2612523.0,K4625HA9273
23.614161,120.592697,207608.0,2612558.0,K4725AA0588
23.614416,120.593012,207641.0,2612587.0,K4725AA4817
23.614079,120.593001,207639.0,2612549.0,K4725AA3499
23.613897,120.593103,207650.0,2612529.0,K4725AA5209
23.614355,120.593428,207683.0,2612580.0,K4725AA8830
23.614634,120.593386,207679.0,2612611.0,K4725AB7191
23.614484,120.593578,207698.0,2612594.0,K4725AA9984
23.614008,120.593825,207723.0,2612541.0,K4725BA2431
23.613784,120.593938,207735.0,2612516.0,K4725BA3156
23.6136,120.594438,207786.0,2612496.0,K4724BE8966
23.61404,120.594526,207795.0,2612545.0,K4725BA9455
23.614375,120.694135,217960.0,2612556.0,K5925HA6506
23.614674,120.593617,207702.0,2612615.0,K4725BB0125
23.614615,120.592987,207638.0,2612609.0,K4725AB3089
23.614705,120.59392,207733.0,2612618.0,K4725BB3138
23.614526,120.59406,207748.0,2612599.0,K4725BA4989
23.614239,120.594331,207775.0,2612567.0,K4725BA7657
23.613925,120.594629,207806.0,2612532.0,K4725CA0362
23.613769,120.594705,207813.0,2612514.0,K4725CA1134
23.614265,120.594101,207752.0,2612570.0,K4725BA5720
23.61383,120.594192,207761.0,2612521.0,K4725BA6211
23.61413,120.592486,207587.0,2612555.0,K4625HA8575
23.611365,120.595575,207901.0,2612248.0,K4724DC0418
23.611708,120.594972,207840.0,2612286.0,K4724CC4806
23.612031,120.594486,207790.0,2612322.0,K4724BD9202
23.612865,120.593944,207735.0,2612415.0,K4724BE3155
23.61431,120.592935,207633.0,2612575.0,K4725AA3735
23.614674,120.592658,207605.0,2612615.0,K4725AB0155
23.613629,120.592618,207600.0,2612500.0,K4725AA0000
23.613729,120.595122,207856.0,2612510.0,K4725CA5160
23.613489,120.594925,207836.0,2612483.0,K4724CE3863
23.613024,120.595235,207867.0,2612432.0,K4724CE6372
23.613261,120.595597,207904.0,2612458.0,K4724DE0548
23.612933,120.595929,207938.0,2612422.0,K4724DE3282
23.613238,120.596248,207971.0,2612455.0,K4724DE7515
23.613172,120.596497,207996.0,2612448.0,K4724DE9468
23.61313,120.596951,208042.0,2612443.0,K4724EE4423
23.613382,120.596636,208010.0,2612471.0,K4724EE1701
23.613451,120.596885,208036.0,2612479.0,K4724EE3769
23.613669,120.597141,208062.0,2612503.0,K4725EA6023
23.613813,120.597736,208123.0,2612518.0,K4725FA2138
23.613619,120.596778,208025.0,2612497.0,K4724EE2957
23.613607,120.595331,207877.0,2612496.0,K4724CE7976
23.614411,120.596084,207954.0,2612585.0,K4725DA5845
23.014706,120.595856,207745.0,2546174.0,Q4792BB4754
23.614009,120.595493,207894.0,2612541.0,K4725CA9441
23.61481,120.593933,207735.0,2612630.0,K4725BB3350
23.617709,120.592937,207634.0,2612951.0,K4725AE3541
23.617139,120.592641,207604.0,2612888.0,K4725AD0848
23.616678,120.592579,207597.0,2612837.0,K4625HD9377
23.616401,120.592559,207595.0,2612807.0,K4625HD9057
23.614712,120.59267,207606.0,2612620.0,K4725AB0260
23.6141,120.593743,207715.0,2612551.0,K4725BA1551
23.613491,120.594255,207767.0,2612484.0,K4724BE6874
23.613294,120.594073,207749.0,2612462.0,K4724BE4692
23.613483,120.593754,207716.0,2612483.0,K4724BE1863
23.613533,120.593459,207686.0,2612489.0,K4724AE8869
23.613626,120.59341,207681.0,2612499.0,K4724AE8919
23.612474,120.594662,207808.0,2612371.0,K4724CD0781
23.612257,120.594775,207820.0,2612347.0,K4724CD2407
23.612166,120.594427,207784.0,2612337.0,K4724BD8347
23.612369,120.5944,207782.0,2612360.0,K4724BD8620
23.610955,120.596274,207972.0,2612202.0,K4724DC7022
23.611607,120.59721,208068.0,2612274.0,K4724EC6784
23.611409,120.596921,208039.0,2612253.0,K4724EC3593
23.611176,120.596203,207965.0,2612227.0,K4724DC6257
23.650502,120.552725,203542.0,2616595.0,K4133HA4925
23.635976,120.574387,205747.0,2614980.0,K4429FE4870
23.635715,120.574259,205734.0,2614951.0,K4429FE3541
23.635605,120.573994,205707.0,2614939.0,K4429FE0379
23.635531,120.574233,205731.0,2614931.0,K4429FE3311
23.634876,120.573815,205688.0,2614858.0,K4429ED8588
23.634156,120.573874,205694.0,2614778.0,K4429EC9748
23.636554,120.571642,205467.0,2615045.0,K4430CA6475
23.636552,120.573958,205704.0,2615044.0,K4430FA0444
23.636176,120.57195,205499.0,2615003.0,K4430CA9093
23.63465,120.572618,205566.0,2614834.0,K4429DD6364
23.633917,120.572946,205599.0,2614752.0,K4429DC9592
23.633936,120.573306,205636.0,2614754.0,K4429EC3564
23.634632,120.574184,205726.0,2614831.0,K4429FD2361
23.635143,120.574087,205716.0,2614888.0,K4429FD1868
23.636457,120.574328,205741.0,2615033.0,K4430FA4313
23.636569,120.573402,205647.0,2615046.0,K4430EA4476
23.636653,120.572973,205603.0,2615055.0,K4430EA0535
23.636905,120.572318,205536.0,2615083.0,K4430DA3863
23.63698,120.571947,205499.0,2615092.0,K4430CA9992
23.638788,120.570102,205311.0,2615293.0,K4430BC1913
23.634786,120.57417,205725.0,2614848.0,K4429FD2458
23.633849,120.574053,205712.0,2614744.0,K4429FC1424
